time,x,y,pupil_diameter
2628896,834.6,54.0,1054.0
2628897,835.3,52.3,1053.0
2628898,835.6,50.2,1052.0
2628899,835.4,50.0,1053.0
2628900,834.7,51.9,1056.0
2628901,834.1,53.7,1058.0
2628902,833.9,53.4,1058.0
2628903,834.0,53.1,1057.0
2628904,834.1,53.0,1054.0
2628905,834.3,53.0,1053.0
2628906,834.5,53.2,1051.0
2628907,834.1,53.4,1051.0
2628908,833.6,53.4,1051.0
2628909,833.1,53.1,1052.0
2628910,833.1,52.8,1052.0
2628911,833.1,52.6,1052.0
2628912,833.0,52.0,1052.0
2628913,832.9,51.4,1054.0
2628914,833.6,50.7,1056.0
2628915,833.9,50.4,1060.0
2628916,834.0,49.8,1062.0
2628917,833.5,49.3,1060.0
2628918,833.3,49.4,1057.0
2628919,833.2,50.5,1053.0
2628920,832.8,51.6,1054.0
2628921,832.2,52.4,1055.0
2628922,831.7,52.2,1056.0
2628923,831.8,52.0,1057.0
2628924,832.0,51.7,1057.0
2628925,832.2,51.7,1057.0
2628926,832.0,51.4,1056.0
2628927,831.9,50.4,1055.0
2628928,831.7,49.5,1053.0
2628929,831.7,49.0,1055.0
2628930,831.9,49.4,1056.0
2628931,832.1,50.6,1055.0
2628932,832.2,51.6,1054.0
2628933,833.1,52.6,1052.0
2628934,834.0,52.8,1056.0
2628935,834.6,52.9,1060.0
2628936,834.0,53.3,1063.0
2628937,833.4,53.9,1061.0
2628938,832.5,54.5,1059.0
2628939,832.1,53.7,1059.0
2628940,831.8,52.6,1057.0
2628941,832.4,51.6,1056.0
2628942,832.9,52.0,1058.0
2628943,833.3,52.3,1061.0
2628944,833.6,52.6,1064.0
2628945,833.2,52.6,1064.0
2628946,832.6,53.7,1064.0
2628947,831.9,55.0,1064.0
2628948,831.9,56.5,1064.0
2628949,832.8,56.7,1066.0
2628950,833.7,56.7,1068.0
2628951,834.6,56.1,1069.0
2628952,834.5,55.3,1068.0
2628953,834.3,54.1,1068.0
2628954,834.2,53.3,1068.0
2628955,834.2,52.5,1068.0
2628956,833.4,52.2,1067.0
2628957,832.7,52.3,1065.0
2628958,831.9,52.6,1062.0
2628959,832.2,52.7,1062.0
2628960,832.7,52.5,1063.0
2628961,833.3,52.4,1064.0
2628962,834.2,52.8,1065.0
2628963,834.8,53.2,1065.0
2628964,835.4,54.1,1065.0
2628965,835.4,54.4,1065.0
2628966,834.5,54.4,1063.0
2628967,833.6,54.0,1062.0
2628968,832.8,53.2,1061.0
2628969,833.4,52.8,1062.0
2628970,833.9,52.4,1063.0
2628971,834.4,53.1,1067.0
2628972,834.5,53.6,1070.0
2628973,833.9,53.9,1072.0
2628974,833.3,53.7,1068.0
2628975,832.7,53.4,1064.0
2628976,832.5,53.0,1062.0
2628977,832.2,52.6,1062.0
2628978,832.0,52.1,1065.0
2628979,832.3,51.9,1068.0
2628980,832.7,52.6,1069.0
2628981,832.8,53.5,1067.0
2628982,833.2,54.4,1065.0
2628983,834.0,54.4,1065.0
2628984,834.7,54.3,1062.0
2628985,835.0,54.3,1059.0
2628986,835.0,54.4,1057.0
2628987,834.4,53.6,1059.0
2628988,833.8,52.8,1060.0
2628989,833.1,51.5,1061.0
2628990,832.9,51.2,1061.0
2628991,832.9,50.1,1062.0
2628992,833.0,49.3,1063.0
2628993,833.2,50.0,1065.0
2628994,833.2,51.4,1066.0
2628995,833.7,53.1,1067.0
2628996,834.2,53.4,1070.0
2628997,834.0,53.7,1071.0
2628998,833.3,53.7,1071.0
2628999,832.6,53.7,1069.0
2629000,832.6,53.3,1068.0
2629001,833.2,52.9,1070.0
2629002,833.8,52.4,1070.0
2629003,833.9,52.2,1069.0
2629004,833.0,51.8,1068.0
2629005,832.2,51.4,1068.0
2629006,831.8,51.2,1069.0
2629007,831.6,51.2,1069.0
2629008,831.3,51.4,1069.0
2629009,831.1,51.5,1069.0
2629010,830.5,51.7,1069.0
2629011,830.2,51.9,1069.0
2629012,830.2,52.1,1072.0
2629013,830.9,51.4,1076.0
2629014,831.8,50.7,1078.0
2629015,832.3,49.9,1077.0
2629016,832.5,49.8,1075.0
2629017,832.7,49.7,1074.0
2629018,832.9,50.5,1074.0
2629019,833.0,51.5,1075.0
2629020,833.5,52.6,1075.0
2629021,833.9,53.3,1075.0
2629022,833.7,53.7,1075.0
2629023,833.0,54.4,1075.0
2629024,832.4,54.6,1074.0
2629025,832.1,54.9,1074.0
2629026,831.9,54.3,1074.0
2629027,831.7,53.8,1073.0
2629028,831.7,53.2,1072.0
2629029,831.3,53.2,1071.0
2629030,830.9,53.6,1071.0
2629031,830.5,54.4,1070.0
2629032,830.5,55.1,1071.0
2629033,830.6,55.2,1072.0
2629034,830.8,55.1,1072.0
2629035,830.6,55.0,1071.0
2629036,830.4,55.2,1071.0
2629037,830.2,55.3,1073.0
2629038,830.3,55.6,1074.0
2629039,830.5,55.9,1076.0
2629040,830.6,55.5,1078.0
2629041,830.6,54.7,1080.0
2629042,830.6,53.8,1082.0
2629043,830.4,53.6,1081.0
2629044,830.1,54.0,1080.0
2629045,830.0,54.5,1079.0
2629046,830.5,53.3,1078.0
2629047,831.5,51.7,1077.0
2629048,832.3,50.2,1077.0
2629049,832.8,50.5,1077.0
2629050,832.8,50.8,1077.0
2629051,832.9,51.2,1080.0
2629052,833.5,51.5,1084.0
2629053,834.1,51.6,1087.0
2629054,834.4,51.7,1087.0
2629055,834.2,50.9,1084.0
2629056,833.9,50.2,1082.0
2629057,833.8,49.5,1080.0
2629058,834.0,49.7,1080.0
2629059,834.1,51.9,1078.0
2629060,833.4,54.0,1078.0
2629061,832.5,55.2,1077.0
2629062,831.6,54.5,1077.0
2629063,831.7,53.8,1077.0
2629064,831.7,53.8,1077.0
2629065,831.8,54.0,1082.0
2629066,831.9,54.4,1087.0
2629067,832.0,54.8,1091.0
2629068,831.8,55.5,1090.0
2629069,831.6,56.3,1088.0
2629070,832.2,57.2,1087.0
2629071,833.0,57.0,1086.0
2629072,833.8,55.4,1086.0
2629073,833.9,53.8,1085.0
2629074,834.2,53.0,1085.0
2629075,834.4,52.9,1085.0
2629076,833.5,52.3,1084.0
2629077,832.7,51.5,1083.0
2629078,831.8,51.2,1083.0
2629079,832.2,51.2,1083.0
2629080,831.8,51.2,1082.0
2629081,831.4,52.5,1081.0
2629082,830.7,54.7,1081.0
2629083,830.0,56.9,1083.0
2629084,829.5,57.2,1086.0
2629085,829.6,56.2,1089.0
2629086,831.9,54.2,1092.0
2629087,834.0,52.6,1090.0
2629088,835.4,52.1,1086.0
2629089,834.3,53.1,1082.0
2629090,833.1,54.1,1082.0
2629091,832.5,53.2,1083.0
2629092,833.6,52.0,1083.0
2629093,834.8,50.8,1088.0
2629094,835.9,50.9,1092.0
2629095,835.8,52.0,1095.0
2629096,833.5,52.9,1093.0
2629097,831.2,53.9,1091.0
2629098,830.3,53.7,1091.0
2629099,831.7,53.9,1092.0
2629100,833.2,54.1,1093.0
2629101,833.3,54.4,1094.0
2629102,832.8,54.2,1094.0
2629103,832.4,54.0,1094.0
2629104,831.9,54.0,1095.0
2629105,832.0,54.2,1097.0
2629106,832.1,54.2,1100.0
2629107,832.1,54.0,1099.0
2629108,832.2,54.4,1097.0
2629109,832.9,55.7,1095.0
2629110,833.7,57.1,1095.0
2629111,832.9,56.6,1095.0
2629112,831.3,55.5,1095.0
2629113,831.3,55.7,1095.0
2629114,833.0,57.1,1095.0
2629115,834.6,56.9,1096.0
2629116,834.3,54.9,1094.0
2629117,833.0,52.8,1092.0
2629118,832.0,52.4,1090.0
2629119,831.3,52.5,1091.0
2629120,831.7,52.7,1092.0
2629121,832.2,54.3,1093.0
2629122,834.3,55.9,1097.0
2629123,837.0,56.0,1100.0
2629124,841.3,54.4,1103.0
2629125,846.1,53.0,1104.0
2629126,850.9,53.5,1104.0
2629127,857.7,55.0,1103.0
2629128,863.3,56.4,1104.0
2629129,871.6,56.1,1103.0
2629130,879.0,55.5,1102.0
2629131,889.0,54.6,1100.0
2629132,897.5,54.8,1097.0
2629133,905.5,54.8,1096.0
2629134,913.0,55.2,1099.0
2629135,920.1,56.0,1104.0
2629136,927.5,55.8,1108.0
2629137,934.2,55.4,1107.0
2629138,941.0,55.1,1106.0
2629139,945.9,55.1,1105.0
2629140,950.5,55.0,1104.0
2629141,954.9,54.5,1104.0
2629142,959.5,54.6,1104.0
2629143,963.9,56.7,1105.0
2629144,967.1,59.1,1102.0
2629145,973.2,61.4,1099.0
2629146,977.4,61.5,1097.0
2629147,982.8,61.7,1098.0
2629148,984.4,62.1,1095.0
2629149,986.8,61.7,1090.0
2629150,989.6,60.9,1085.0
2629151,992.3,60.0,1084.0
2629152,996.5,59.8,1084.0
2629153,1000.0,60.2,1085.0
2629154,1003.0,61.7,1089.0
2629155,1003.9,63.1,1092.0
2629156,1004.2,63.7,1091.0
2629157,1004.9,63.0,1089.0
2629158,1005.6,62.4,1087.0
2629159,1005.1,63.1,1089.0
2629160,1004.6,63.0,1091.0
2629161,1003.8,63.1,1092.0
2629162,1003.5,62.5,1093.0
2629163,1003.2,62.7,1095.0
2629164,1002.4,62.8,1097.0
2629165,1001.6,62.5,1098.0
2629166,1001.4,62.3,1099.0
2629167,1002.5,62.2,1100.0
2629168,1003.7,62.2,1101.0
2629169,1003.1,61.8,1101.0
2629170,1001.9,61.3,1102.0
2629171,1000.8,61.5,1102.0
2629172,1001.0,62.2,1102.0
2629173,1001.5,62.8,1103.0
2629174,1001.8,63.1,1106.0
2629175,1002.1,64.0,1109.0
2629176,1001.7,64.6,1106.0
2629177,1001.0,65.1,1102.0
2629178,1000.3,64.8,1100.0
2629179,1000.1,65.8,1102.0
2629180,1000.3,66.8,1100.0
2629181,1000.4,67.7,1097.0
2629182,1000.7,67.6,1096.0
2629183,1001.1,67.4,1099.0
2629184,1001.5,67.1,1102.0
2629185,1001.7,66.9,1100.0
2629186,1001.6,67.5,1096.0
2629187,1001.5,67.9,1092.0
2629188,1001.6,68.1,1093.0
2629189,1001.9,65.9,1094.0
2629190,1002.9,64.0,1096.0
2629191,1003.7,63.5,1097.0
2629192,1004.2,64.7,1095.0
2629193,1003.7,65.2,1092.0
2629194,1003.1,64.4,1090.0
2629195,1002.9,65.4,1091.0
2629196,1003.5,67.2,1096.0
2629197,1004.1,69.2,1101.0
2629198,1004.6,69.5,1103.0
2629199,1004.4,69.7,1102.0
2629200,1004.2,68.1,1101.0
2629201,1004.6,66.5,1100.0
2629202,1005.0,65.3,1098.0
2629203,1004.8,66.0,1097.0
2629204,1004.3,66.8,1098.0
2629205,1003.9,67.1,1098.0
2629206,1003.4,67.2,1098.0
2629207,1003.0,67.6,1098.0
2629208,1002.5,68.0,1099.0
2629209,1002.3,68.3,1100.0
2629210,1001.8,68.2,1100.0
2629211,1001.6,67.8,1100.0
2629212,1001.9,68.0,1101.0
2629213,1002.1,68.2,1103.0
2629214,1002.6,68.6,1101.0
2629215,1003.0,68.6,1098.0
2629216,1003.5,67.1,1096.0
2629217,1003.5,65.4,1096.0
2629218,1003.0,63.9,1097.0
2629219,1002.4,64.4,1097.0
2629220,1001.9,65.5,1098.0
2629221,1001.3,66.3,1100.0
2629222,1000.6,66.2,1099.0
2629223,999.7,65.6,1099.0
2629224,999.4,65.1,1098.0
2629225,999.2,65.0,1100.0
2629226,999.3,65.1,1101.0
2629227,999.4,65.3,1102.0
2629228,999.4,65.1,1101.0
2629229,999.8,64.8,1101.0
2629230,1000.4,65.5,1101.0
2629231,1000.8,66.4,1101.0
2629232,1000.6,67.5,1102.0
2629233,999.8,67.5,1103.0
2629234,999.4,67.8,1104.0
2629235,998.7,68.1,1104.0
2629236,998.2,68.4,1103.0
2629237,997.8,67.0,1101.0
2629238,998.1,65.6,1099.0
2629239,999.1,64.1,1098.0
2629240,999.7,64.2,1098.0
2629241,1000.1,64.9,1097.0
2629242,1000.4,65.9,1097.0
2629243,1000.7,66.7,1097.0
2629244,1001.1,66.6,1099.0
2629245,1001.1,66.2,1101.0
2629246,1001.1,66.5,1103.0
2629247,1000.9,67.2,1102.0
2629248,1000.4,68.0,1102.0
2629249,1000.2,68.6,1102.0
2629250,1000.0,68.8,1104.0
2629251,999.9,66.9,1106.0
2629252,1000.3,64.8,1101.0
2629253,1001.0,62.7,1096.0
2629254,1001.5,63.6,1090.0
2629255,1001.5,65.3,1090.0
2629256,1000.8,66.4,1090.0
2629257,1000.2,66.6,1089.0
2629258,999.8,66.0,1089.0
2629259,1000.0,66.1,1090.0
2629260,1000.1,66.3,1091.0
2629261,1000.2,66.5,1092.0
2629262,1000.7,66.7,1092.0
2629263,1001.2,66.6,1093.0
2629264,1001.0,66.2,1093.0
2629265,1000.5,66.1,1093.0
2629266,1000.1,66.5,1093.0
2629267,1000.1,67.3,1092.0
2629268,1000.2,67.7,1090.0
2629269,999.9,68.2,1089.0
2629270,999.4,68.4,1090.0
2629271,998.9,68.6,1090.0
2629272,998.7,68.1,1089.0
2629273,998.6,67.8,1088.0
2629274,998.5,67.3,1089.0
2629275,999.0,67.0,1089.0
2629276,999.6,66.7,1089.0
2629277,1000.2,66.9,1090.0
2629278,1000.0,67.2,1091.0
2629279,999.6,67.5,1093.0
2629280,999.3,67.1,1094.0
2629281,1000.6,66.8,1094.0
2629282,1002.1,67.1,1093.0
2629283,1002.1,68.0,1093.0
2629284,1000.5,68.8,1093.0
2629285,998.3,69.0,1094.0
2629286,997.5,68.9,1098.0
2629287,998.1,69.0,1102.0
2629288,999.4,69.0,1104.0
2629289,1001.1,68.9,1101.0
2629290,1001.4,67.0,1097.0
2629291,1001.7,65.2,1095.0
2629292,1001.4,63.8,1094.0
2629293,1001.0,64.1,1094.0
2629294,1000.7,64.4,1094.0
2629295,1000.5,64.3,1094.0
2629296,1000.4,64.0,1094.0
2629297,1000.3,63.8,1095.0
2629298,1000.8,64.7,1096.0
2629299,1001.3,66.1,1096.0
2629300,1001.5,68.0,1097.0
2629301,1001.0,68.7,1098.0
2629302,1000.5,69.5,1094.0
2629303,1000.1,69.6,1090.0
2629304,999.9,69.8,1089.0
2629305,999.7,69.3,1091.0
2629306,999.6,68.4,1092.0
2629307,999.5,67.5,1090.0
2629308,999.8,65.8,1088.0
2629309,1000.1,64.6,1088.0
2629310,1000.2,65.0,1088.0
2629311,1000.2,66.6,1089.0
2629312,1000.3,67.7,1090.0
2629313,1000.0,67.8,1091.0
2629314,999.4,67.8,1092.0
2629315,999.3,69.3,1093.0
2629316,999.8,70.9,1094.0
2629317,999.9,72.6,1094.0
2629318,999.5,71.8,1094.0
2629319,999.3,71.1,1094.0
2629320,999.4,70.3,1094.0
2629321,1000.2,69.0,1093.0
2629322,1000.9,66.9,1093.0
2629323,1001.4,65.2,1094.0
2629324,1001.2,66.1,1096.0
2629325,1000.8,67.0,1097.0
2629326,1000.4,67.5,1098.0
2629327,1000.0,67.7,1099.0
2629328,999.8,67.9,1099.0
2629329,1000.1,67.0,1096.0
2629330,1000.4,65.1,1094.0
2629331,1000.0,63.1,1093.0
2629332,998.4,64.6,1094.0
2629333,996.9,66.9,1093.0
2629334,997.1,69.3,1092.0
2629335,998.3,69.4,1095.0
2629336,999.6,69.6,1099.0
2629337,998.7,67.3,1102.0
2629338,997.7,65.1,1104.0
2629339,997.8,63.1,1105.0
2629340,999.0,63.3,1102.0
2629341,1000.0,63.9,1097.0
2629342,999.8,66.0,1093.0
2629343,999.3,68.0,1091.0
2629344,999.0,68.4,1090.0
2629345,998.4,67.3,1089.0
2629346,998.1,66.2,1089.0
2629347,997.8,66.2,1089.0
2629348,998.3,67.9,1090.0
2629349,999.1,69.6,1094.0
2629350,1000.0,70.3,1098.0
2629351,1000.4,69.3,1102.0
2629352,1000.5,68.3,1103.0
2629353,1000.1,68.2,1100.0
2629354,999.7,68.2,1096.0
2629355,999.0,68.0,1096.0
2629356,998.7,67.9,1100.0
2629357,998.5,67.5,1100.0
2629358,998.0,66.3,1097.0
2629359,996.1,64.7,1094.0
2629360,993.4,63.2,1095.0
2629361,991.4,63.0,1096.0
2629362,989.2,63.1,1096.0
2629363,986.6,63.6,1096.0
2629364,984.0,63.8,1096.0
2629365,980.0,61.0,1095.0
2629366,975.3,57.6,1094.0
2629367,970.5,56.6,1095.0
2629368,966.5,58.6,1097.0
2629369,964.6,58.4,1099.0
2629370,962.8,55.8,1099.0
2629371,961.1,53.8,1099.0
2629372,959.3,54.7,1097.0
2629373,957.7,55.2,1096.0
2629374,958.0,55.2,1100.0
2629375,958.4,54.5,1104.0
2629376,958.7,54.3,1107.0
2629377,960.1,55.2,1107.0
2629378,961.6,56.5,1104.0
2629379,963.0,58.4,1102.0
2629380,963.0,59.1,1100.0
2629381,962.5,59.9,1100.0
2629382,961.9,60.1,1102.0
2629383,961.2,59.4,1104.0
2629384,961.1,58.5,1106.0
2629385,961.1,57.6,1106.0
2629386,961.2,57.5,1105.0
2629387,961.0,56.7,1105.0
2629388,960.6,55.8,1105.0
2629389,960.3,55.6,1106.0
2629390,960.3,55.8,1109.0
2629391,960.4,55.7,1112.0
2629392,960.6,55.0,1112.0
2629393,960.8,55.4,1111.0
2629394,960.9,55.2,1109.0
2629395,960.9,55.1,1110.0
2629396,961.0,53.3,1110.0
2629397,960.1,52.2,1108.0
2629398,959.2,52.5,1104.0
2629399,958.2,53.7,1100.0
2629400,959.1,55.2,1102.0
2629401,960.2,55.3,1105.0
2629402,960.8,56.0,1107.0
2629403,960.3,56.6,1105.0
2629404,958.9,57.0,1105.0
2629405,957.9,56.8,1106.0
2629406,957.4,56.6,1108.0
2629407,957.8,56.7,1106.0
2629408,958.1,55.4,1104.0
2629409,957.7,54.1,1103.0
2629410,957.4,53.6,1106.0
2629411,957.6,54.1,1109.0
2629412,958.3,54.3,1111.0
2629413,958.9,54.2,1112.0
2629414,959.1,54.3,1112.0
2629415,959.4,53.5,1113.0
2629416,959.6,52.2,1112.0
2629417,959.5,52.2,1112.0
2629418,959.3,53.7,1111.0
2629419,959.0,55.4,1110.0
2629420,958.9,55.8,1110.0
2629421,958.1,56.0,1110.0
2629422,957.4,56.0,1111.0
2629423,957.9,55.1,1111.0
2629424,959.0,54.4,1112.0
2629425,960.0,53.9,1112.0
2629426,959.7,53.9,1112.0
2629427,959.5,53.5,1112.0
2629428,959.4,52.9,1112.0
2629429,959.1,52.9,1111.0
2629430,958.8,52.9,1111.0
2629431,958.9,53.2,1114.0
2629432,959.1,53.5,1117.0
2629433,959.5,54.2,1120.0
2629434,959.7,54.9,1121.0
2629435,958.9,54.8,1123.0
2629436,957.9,54.3,1123.0
2629437,956.8,53.7,1122.0
2629438,956.9,53.8,1117.0
2629439,957.1,54.0,1112.0
2629440,957.2,54.5,1111.0
2629441,957.0,55.2,1114.0
2629442,956.6,55.8,1118.0
2629443,956.2,56.0,1118.0
2629444,955.9,56.0,1117.0
2629445,955.6,55.6,1117.0
2629446,955.6,55.1,1116.0
2629447,955.6,54.6,1116.0
2629448,955.7,54.6,1115.0
2629449,956.3,55.1,1114.0
2629450,957.1,55.9,1115.0
2629451,957.9,55.5,1116.0
2629452,958.2,54.4,1113.0
2629453,958.0,53.5,1111.0
2629454,957.8,54.0,1109.0
2629455,957.2,54.6,1111.0
2629456,956.7,55.1,1115.0
2629457,956.3,55.4,1118.0
2629458,956.5,55.7,1116.0
2629459,956.2,56.4,1112.0
2629460,956.0,57.0,1107.0
2629461,956.9,57.4,1107.0
2629462,958.1,57.3,1105.0
2629463,959.1,57.2,1103.0
2629464,958.8,57.1,1103.0
2629465,958.8,57.2,1106.0
2629466,959.0,57.4,1109.0
2629467,958.7,57.0,1109.0
2629468,958.2,56.4,1111.0
2629469,957.3,55.8,1114.0
2629470,957.0,56.5,1117.0
2629471,956.5,57.4,1117.0
2629472,956.4,58.2,1116.0
2629473,956.5,58.2,1114.0
2629474,956.5,58.1,1114.0
2629475,956.3,58.1,1116.0
2629476,955.7,58.0,1118.0
2629477,955.4,58.2,1118.0
2629478,955.1,58.7,1119.0
2629479,954.9,59.1,1119.0
2629480,954.4,57.3,1117.0
2629481,954.0,55.3,1114.0
2629482,955.2,54.5,1110.0
2629483,956.7,55.6,1111.0
2629484,957.3,56.3,1113.0
2629485,956.2,55.8,1114.0
2629486,955.1,55.3,1113.0
2629487,954.6,55.1,1111.0
2629488,954.3,54.8,1109.0
2629489,954.5,54.6,1108.0
2629490,955.4,54.7,1111.0
2629491,956.0,54.5,1115.0
2629492,955.9,54.1,1119.0
2629493,955.3,53.5,1119.0
2629494,955.9,53.5,1119.0
2629495,957.1,53.1,1119.0
2629496,958.4,52.7,1119.0
2629497,958.5,52.1,1117.0
2629498,958.1,51.8,1116.0
2629499,957.7,51.0,1115.0
2629500,957.6,50.4,1116.0
2629501,957.6,51.6,1122.0
2629502,957.7,53.4,1128.0
2629503,957.8,55.0,1131.0
2629504,958.0,54.8,1130.0
2629505,958.0,54.3,1129.0
2629506,958.0,54.1,1129.0
2629507,957.8,53.9,1129.0
2629508,957.2,53.6,1129.0
2629509,956.6,53.1,1129.0
2629510,956.1,52.6,1130.0
2629511,956.1,53.1,1132.0
2629512,955.9,53.7,1133.0
2629513,955.7,54.3,1132.0
2629514,955.6,54.3,1126.0
2629515,955.7,54.3,1120.0
2629516,956.1,54.4,1115.0
2629517,956.4,54.4,1114.0
2629518,956.8,54.4,1117.0
2629519,957.0,54.4,1121.0
2629520,957.7,54.5,1124.0
2629521,957.9,54.6,1124.0
2629522,958.1,54.7,1123.0
2629523,957.7,54.6,1123.0
2629524,957.6,54.8,1123.0
2629525,957.4,55.0,1124.0
2629526,957.2,55.2,1121.0
2629527,957.6,55.5,1117.0
2629528,958.2,55.7,1113.0
2629529,958.9,55.4,1114.0
2629530,959.2,54.6,1115.0
2629531,959.2,53.7,1116.0
2629532,959.2,53.3,1116.0
2629533,959.3,53.4,1116.0
2629534,959.1,53.4,1116.0
2629535,958.8,53.4,1117.0
2629536,958.9,53.4,1118.0
2629537,959.2,53.4,1119.0
2629538,959.5,52.5,1118.0
2629539,959.4,51.4,1119.0
2629540,959.0,52.3,1120.0
2629541,958.5,54.1,1121.0
2629542,958.2,55.4,1122.0
2629543,958.1,54.8,1122.0
2629544,957.9,54.0,1121.0
2629545,957.8,53.9,1119.0
2629546,957.4,53.5,1117.0
2629547,956.9,52.9,1116.0
2629548,956.3,52.4,1117.0
2629549,956.8,52.5,1118.0
2629550,957.5,52.9,1121.0
2629551,958.1,53.6,1122.0
2629552,957.6,54.1,1121.0
2629553,957.4,54.0,1119.0
2629554,957.4,53.6,1117.0
2629555,957.5,53.3,1116.0
2629556,957.6,53.6,1115.0
2629557,957.6,53.8,1112.0
2629558,957.3,53.6,1111.0
2629559,957.0,53.5,1108.0
2629560,956.6,53.3,1106.0
2629561,956.6,53.6,1110.0
2629562,956.6,53.8,1116.0
2629563,956.7,53.7,1123.0
2629564,956.4,53.9,1123.0
2629565,956.0,54.7,1123.0
2629566,955.6,55.8,1123.0
2629567,956.8,57.8,1123.0
2629568,958.1,59.1,1123.0
2629569,959.5,57.8,1121.0
2629570,958.9,54.9,1119.0
2629571,957.8,51.9,1117.0
2629572,956.7,51.5,1119.0
2629573,956.0,51.3,1120.0
2629574,955.7,51.3,1121.0
2629575,956.9,50.7,1120.0
2629576,958.5,50.0,1118.0
2629577,960.4,51.1,1119.0
2629578,960.7,52.4,1121.0
2629579,959.8,53.5,1123.0
2629580,958.5,54.0,1124.0
2629581,957.5,55.2,1125.0
2629582,957.7,56.4,1126.0
2629583,957.3,54.4,1128.0
2629584,956.7,52.5,1130.0
2629585,957.1,50.9,1127.0
2629586,958.3,51.3,1123.0
2629587,959.5,51.7,1120.0
2629588,959.8,52.6,1121.0
2629589,959.9,53.6,1124.0
2629590,959.1,54.5,1125.0
2629591,958.1,54.2,1126.0
2629592,957.1,53.9,1125.0
2629593,957.0,54.0,1126.0
2629594,957.5,54.2,1127.0
2629595,958.0,54.4,1125.0
2629596,958.3,53.2,1123.0
2629597,958.6,52.0,1121.0
2629598,958.7,52.7,1123.0
2629599,959.1,54.4,1122.0
2629600,959.0,56.0,1119.0
2629601,959.2,55.9,1119.0
2629602,959.1,55.7,1123.0
2629603,959.0,55.5,1125.0
2629604,958.9,55.3,1124.0
2629605,958.8,55.4,1123.0
2629606,958.7,55.5,1121.0
2629607,958.8,55.5,1120.0
2629608,959.1,55.5,1118.0
2629609,959.3,55.8,1118.0
2629610,959.6,56.0,1119.0
2629611,959.8,55.0,1119.0
2629612,959.1,53.7,1119.0
2629613,958.1,52.4,1118.0
2629614,957.1,52.3,1117.0
2629615,957.0,52.3,1117.0
2629616,957.0,52.2,1117.0
2629617,957.0,52.1,1117.0
2629618,957.0,51.9,1116.0
2629619,957.0,51.7,1117.0
2629620,956.9,51.9,1118.0
2629621,956.8,52.6,1118.0
2629622,957.9,53.6,1119.0
2629623,959.0,54.1,1120.0
2629624,959.5,54.8,1120.0
2629625,958.9,55.3,1119.0
2629626,958.4,55.4,1118.0
2629627,958.5,55.0,1118.0
2629628,958.5,55.3,1122.0
2629629,958.5,55.9,1125.0
2629630,958.5,57.1,1129.0
2629631,958.5,57.8,1129.0
2629632,958.9,58.6,1128.0
2629633,959.8,58.7,1123.0
2629634,960.7,58.4,1119.0
2629635,961.3,58.6,1115.0
2629636,961.4,58.8,1117.0
2629637,961.7,58.9,1119.0
2629638,961.8,58.5,1121.0
2629639,962.0,58.1,1121.0
2629640,962.0,58.2,1121.0
2629641,960.9,58.1,1119.0
2629642,959.8,56.7,1116.0
2629643,958.4,55.1,1113.0
2629644,957.9,54.1,1115.0
2629645,957.4,54.3,1116.0
2629646,957.5,54.8,1117.0
2629647,958.3,55.0,1113.0
2629648,959.1,55.6,1110.0
2629649,959.3,56.0,1112.0
2629650,959.1,56.3,1116.0
2629651,958.9,56.3,1118.0
2629652,958.9,55.3,1115.0
2629653,958.9,54.7,1113.0
2629654,959.0,54.1,1111.0
2629655,959.3,53.9,1110.0
2629656,960.0,53.3,1110.0
2629657,960.6,54.5,1112.0
2629658,961.0,56.4,1114.0
2629659,961.2,58.2,1113.0
2629660,961.6,56.3,1113.0
2629661,962.0,54.5,1113.0
2629662,962.4,52.8,1113.0
2629663,962.6,53.1,1110.0
2629664,962.6,53.2,1108.0
2629665,961.7,53.1,1108.0
2629666,960.8,52.7,1111.0
2629667,959.7,52.4,1114.0
2629668,959.4,52.1,1113.0
2629669,959.1,52.0,1110.0
2629670,958.9,51.7,1108.0
2629671,958.9,51.4,1105.0
2629672,958.9,51.2,1104.0
2629673,958.7,51.9,1103.0
2629674,958.5,52.7,1104.0
2629675,958.9,53.3,1106.0
2629676,959.4,53.1,1108.0
2629677,960.0,52.9,1108.0
2629678,959.4,52.8,1108.0
2629679,958.8,53.8,1109.0
2629680,959.0,54.8,1110.0
2629681,959.7,55.9,1111.0
2629682,960.4,56.4,1110.0
2629683,960.5,57.1,1108.0
2629684,960.5,57.8,1108.0
2629685,960.2,56.8,1110.0
2629686,959.9,56.1,1112.0
2629687,959.7,55.4,1112.0
2629688,959.7,55.5,1112.0
2629689,959.3,54.9,1112.0
2629690,958.8,54.9,1111.0
2629691,959.2,55.7,1111.0
2629692,960.1,56.5,1112.0
2629693,960.7,55.3,1113.0
2629694,960.5,54.4,1113.0
2629695,960.2,53.6,1113.0
2629696,960.3,54.0,1111.0
2629697,960.5,53.9,1109.0
2629698,960.6,53.8,1107.0
2629699,960.7,53.8,1108.0
2629700,960.8,53.1,1109.0
2629701,960.9,52.3,1109.0
2629702,961.0,52.4,1109.0
2629703,960.8,54.7,1109.0
2629704,960.6,57.1,1109.0
2629705,960.3,56.3,1105.0
2629706,960.0,54.1,1101.0
2629707,959.6,51.8,1099.0
2629708,960.1,51.8,1102.0
2629709,960.7,52.5,1105.0
